Customer ID,Age,Annual Income,Family Size,Spending Score,Work Experience,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital Status_Alone,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Marital Status_Together,Marital Status_Widow,Marital Status_YOLO,Age Group_Young Adult,Age Group_Adult,Age Group_Middle Age,Age Group_Senior,Cluster,PCA1,PCA2
3641,48,0.020436020436020438,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,-1949.4448351984183,-7.203849637681323
10156,49,0.1262941262941263,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,4565.555233897812,-6.215466531555002
4299,64,0.10645660645660646,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2,-1291.4449260055417,8.828165119169967
3469,47,0.05173055173055173,2,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1,-2121.444840725093,-8.186154820499752
5063,47,0.04315354315354315,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,-527.4449637740308,-8.204325666486127
10727,54,0.10362610362610362,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,5136.555237713797,-1.2112430586521086
9624,66,0.09823209823209823,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,4033.555267967091,10.818131742518972
5156,54,0.0936990936990937,1,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,-434.44495493649083,-1.2053994527478267
4376,64,0.04832704832704833,0,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,-1214.4449325048572,8.819332804402144
8923,51,0.12587562587562587,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,3332.5552445192097,-4.221513855020589
8461,62,0.06915306915306915,3,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,2870.555269999568,6.832505017988893
6945,72,0.12686112686112685,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2,1354.5550632539462,16.80712241477613
944,62,0.08427158427158428,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,1,-4646.444791636964,6.827217151573159
1907,74,0.09468009468009468,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1,-3683.4447920883395,18.825259997401673
701,53,0.11053661053661054,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,-4889.44480968611,-2.204880933843185
3856,64,0.09507159507159507,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2,-1734.444923090336,8.828623445231571
4149,76,0.11421011421011422,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2,-1441.4449123982213,20.81973931885058
2131,65,0.09428859428859429,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1,-3459.4448011351947,9.834472127400204
2942,60,0.06885906885906887,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,-2648.4448194304823,4.785001799798415
1173,77,0.11644811644811645,0,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,-4417.444780740169,21.817979547567077
4381,53,0.06969456969456969,2,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2,-1209.4449505206749,-2.193919614222331
4611,54,0.15820665820665822,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,-979.4449488974897,-1.2093442051273016
3376,54,0.08292308292308292,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,-2214.444834963235,-1.1994987146637257
4679,47,0.11806511806511807,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2,-911.4449633555332,-8.196845698408062
10928,66,0.10032910032910033,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,5337.555261556678,10.815366745691293
4248,64,0.14816564816564817,0,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2,-1342.444934591389,8.821735427641784
6728,39,0.04365454365454366,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2,1137.555027784806,-16.207423289675667
6661,50,0.10116760116760118,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1070.555033032253,-5.206545895380096
4725,74,0.07592407592407593,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2,-865.4449186964712,18.82645478456999
3277,69,0.07414657414657415,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,-2313.4448015338558,13.82285696465567
5555,49,0.2308862308862309,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2,-35.44496404965412,-6.206244531281932
2564,71,0.09191709191709192,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,-3026.444791598416,15.82205976858529
946,66,0.03973503973503974,0,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,-4644.444789875671,10.825115490235518
3867,77,0.1095886095886096,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2,-1723.4449093517278,21.82487546669138
6940,58,0.0701010701010701,3,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2,1349.5550351357288,2.8029917125268256
55,61,0.08437958437958439,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,-5535.4447874128855,5.833007772115913
7093,39,0.02997902997902998,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,2,1502.5550257763598,-16.21183963918454
5084,49,0.0874950874950875,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,-506.4449581491581,-6.1995231429512
1777,44,0.03894753894753895,0,0.512640099626401,0.2385905794447293,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,-3813.4448219207097,-11.2167415368396
8162,68,0.021991521991521993,0,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,2571.5552765318953,12.816002016722365
10826,65,0.028035028035028036,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,5235.555261429987,9.806565799470164
8754,50,0.0676020676020676,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,3163.5552453733308,-5.201838740883481
1987,37,0.03159453159453159,1,0.512640099626401,0.2385905794447293,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,-3603.4448355969334,-18.207385651022335
11007,56,0.04378054378054378,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,5416.5552383354825,0.7867672596609694
7426,53,0.08203508203508204,2,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1835.5550288500835,-2.201277770873766
9153,60,0.08895608895608896,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,3562.5552554676287,4.785405909418671
10379,62,0.08887058887058888,2,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,4788.555251233254,6.824110017036162
9204,54,0.1000966000966001,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,3613.5552496227647,-1.212178115070941
3197,44,0.11602961602961603,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1,-2393.4448280588267,-11.213961923900612
2920,49,0.07892107892107893,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,-2670.444835057168,-6.198741243006602
6961,50,0.04012654012654013,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1370.5550310152275,-5.201217590828328
4673,61,0.12195012195012196,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2,-917.4449339836128,5.833325808221325
9937,45,0.1055056055056055,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,4346.555239596915,-10.231551670797764
8779,39,0.05421755421755422,1,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,3188.555240600128,-16.214874438026648
9596,44,0.09794259794259795,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,4005.555238395309,-11.223291645834216
2891,61,0.10217710217710219,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,-2699.444808854008,5.829934042234811
4910,57,0.10311460311460312,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2,-680.4449499459379,1.7877061632152689
75,42,0.06155856155856156,0,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,-5515.444813134344,-13.207800969535036
10120,69,0.05841905841905842,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,4529.555270571305,13.813694881810207
6327,57,0.09866559866559867,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,736.5550435065334,1.7863288003772269
10142,48,0.09971409971409972,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,4551.555230996444,-7.201722619385514
9826,52,0.13028563028563028,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,4235.5552375962525,-3.2162158797087343
1501,42,0.24120474120474122,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1,-4089.4448215320767,-13.209054035251782
10767,35,0.11676761676761677,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0,5176.555222826108,-20.211072253010165
7279,55,0.10421410421410422,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2,1688.5550325633276,-0.20592739497462986
7230,64,0.07591657591657593,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,2,1639.5550497144523,8.832040530388454
143,54,0.09181359181359182,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,-5447.444808363767,-1.2127339916139803
450,66,0.06347256347256347,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,-5140.444789583356,10.833538647365614
9316,72,0.019626019626019627,0,0.512640099626401,0.2385905794447293,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,3725.5552763538926,16.807793295278515
6379,75,0.07135507135507135,2,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2,788.5550681555906,19.828122439755276
9239,63,0.09288459288459289,2,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,3648.5552635922522,7.826395595804897
8315,29,0.05223605223605224,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0,2724.555227852692,-26.194832649908523
2868,75,0.03977703977703978,2,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1,-2722.4447941544904,19.825187092605574
10888,63,0.06890706890706891,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0,5297.555254933302,7.8062662605787665
1277,64,0.1177021177021177,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,-4313.444791714679,8.82357273171614
9977,51,0.11835161835161835,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,4386.555237993376,-4.211110744271245
10196,46,0.10714060714060715,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,4605.555233518673,-9.205426205268338
6384,46,0.10653310653310653,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2,793.5550267532954,-9.199007780890817
8029,36,0.13537063537063537,0,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,2438.5552353267203,-19.216928980113366
968,56,0.062002562002562,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,-4622.444816651369,0.8013499544378888
6988,38,0.10792810792810793,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,2,1397.5550252358635,-17.21085598255906
4472,54,0.053523053523053525,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,2,-1118.4449530168595,-1.1966148653899182
6991,73,0.06477756477756479,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,2,1400.5550645935527,17.817720985378102
3336,76,0.09956259956259957,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,-2254.4447927288193,20.824167997144315
4301,53,0.05276705276705277,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2,-1289.4449534732512,-2.2014773160553816
1940,38,0.03787803787803788,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1,-3650.4448271832616,-17.207692606223475
1272,59,0.08287508287508288,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,-4318.444815406369,3.792709021985665
1388,49,0.049873549873549874,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,-4202.444822762534,-6.204225152849986
1044,71,0.0875970875970876,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,-4546.444781553539,15.817975611696994
6969,42,0.07540807540807541,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2,1378.5550298970438,-13.210155642469097
10479,49,0.11492711492711494,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,4888.55523322491,-6.212491305145825
3619,64,0.13095763095763097,0,0.512640099626401,0.2385905794447293,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,-1971.4448127082587,8.8239160088892
1715,46,0.03877653877653878,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,-3875.444825382223,-9.196130109592154
10159,54,0.08806508806508807,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,4568.555240493013,-1.2138141969883236
1463,66,0.06774006774006774,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1,-4127.444793788234,10.827090097251528
5114,59,0.11220911220911221,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2,-476.4449514271337,3.792708850900418
4990,70,0.08866658866658866,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2,-600.4449227219657,14.812736486230833
4329,40,0.028482028482028483,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,2,-1261.4449570142842,-15.202700890291133
10936,59,0.10828510828510829,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,5345.555244756324,3.771629763968825
4692,48,0.01125001125001125,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,-898.4449564763008,-7.2028652612726205
7212,58,0.0671910671910672,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1621.5550392664627,2.7862009091715336
6086,69,0.1205926205926206,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2,495.55506883314774,13.812436761401841
437,48,0.11251811251811253,0,0.512640099626401,0.2385905794447293,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,-5153.444822975091,-7.197084225491224
11171,59,0.08544308544308545,3,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,5580.55523735016,3.793513892397911
11101,33,0.13483663483663486,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,5510.555220376129,-22.216822772370463
5329,75,0.053919053919053925,2,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,2,-261.44492425871977,19.830542595338187
610,71,0.0803895803895804,2,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,-4980.444780994257,15.836851502960059
9384,46,0.09955959955959956,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,3793.555238862309,-9.204579057083983
5956,76,0.06760806760806762,3,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,2,365.5550728059361,20.83473561322981
10430,51,0.13454113454113456,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,4839.555234970554,-4.205901807816694
7875,75,0.10803760803760805,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,2284.5552931775446,19.801379690304756
7072,51,0.10114810114810115,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1481.5550315600767,-4.207808930220438
6255,72,0.10581760581760583,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,664.5550652491893,16.824573860268742
6516,35,0.02623052623052623,1,0.512640099626401,0.2385905794447293,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,925.5550213954884,-20.206459999586322
5564,55,0.09432309432309433,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2,-26.444953979324964,-0.20553410959988838
5682,71,0.09616209616209617,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2,91.55506807778784,15.822011827807984
7458,68,0.05241155241155242,2,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,1867.5550523592601,12.832288440033736
5237,74,0.07315057315057315,3,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2,-353.44492537995393,18.831319874476236
7761,46,0.058053058053058056,1,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,2170.5552463873128,-9.201646928036588
5278,60,0.12333612333612334,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,-312.4449454980859,4.780918442723419
3560,72,0.12576612576612578,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,-2030.4447968781037,16.81452630337057
7235,49,0.025504525504525505,1,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,1644.5550252177209,-6.2034539853902615
10548,29,0.10674460674460674,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0,4957.555213158172,-26.19714443188859
2281,54,0.05054555054555055,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,-3309.444822476325,-1.2093218589623689
4073,70,0.09534609534609535,0,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,-1517.4449194905164,14.81660285964017
6974,52,0.12516462516462518,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2,1383.5550308730171,-3.2030999661329744
7938,66,0.07727707727707728,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,2347.5552790204283,10.825563147168964
7094,49,0.0874950874950875,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2,1503.5550286231046,-6.201630113250538
3667,55,0.12142812142812143,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,-1923.4448266980212,-0.21532382740024758
7723,45,0.11326061326061326,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,2132.555257397523,-10.223279617056114
3870,46,0.09578259578259579,0,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,-1720.4449566860685,-9.19904145019673
4012,52,0.09333009333009333,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2,-1578.4449496764914,-3.1943367797821196
5909,60,0.08776808776808777,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,318.55505030694985,4.785913305960136
10470,45,0.060993060993060996,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,4879.555233937108,-10.21942116893998
6488,65,0.058243558243558244,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2,897.5550590014382,9.828060629260136
10270,43,0.05328455328455329,1,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4679.555235718297,-12.21976665011411
6887,57,0.11871911871911872,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,1296.5550365074869,1.7911556968434397
6406,36,0.11742761742761744,0,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2,815.555020909097,-19.20913464555121
7573,46,0.04743904743904744,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1982.5552449845209,-9.203229810827267
4508,72,0.1126906126906127,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2,-1082.4449207084454,16.809669459995604
221,69,0.07308907308907309,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,1,-5369.444778250884,13.822143719865238
5331,47,0.11247761247761248,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,-259.44496187083223,-8.208324329621362
1911,37,0.10114510114510115,0,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1,-3679.444828576046,-18.208445128428316
20,59,0.07033657033657034,1,0.512640099626401,0.2385905794447293,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,-5570.4448006128305,3.793719981282372
8786,68,0.09308709308709309,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,3195.555272778307,12.817034383166757
10582,45,0.1080946080946081,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4991.555238934399,-10.224630574432332
1915,73,0.11840861840861841,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1,-3675.44478663913,17.818462476984294
8897,59,0.06408006408006409,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,3306.555254466495,3.7831734000661257
2371,52,0.050433050433050436,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,-3219.4448219516426,-3.2001560293869318
4303,67,0.010252510252510253,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2,-1287.4449245484348,11.832687642293877
6825,71,0.06217806217806218,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2,1234.5550659566452,15.82534356084453
1072,59,0.061140061140061146,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,-4518.444810569797,3.7948645068872224
4964,66,0.11137511137511139,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2,-626.4449300877477,10.827205456818461
2461,69,0.07668607668607669,2,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1,-3129.4448023918044,13.828669127293594
10736,53,0.1083871083871084,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,5145.555235011001,-2.2194128074576795
3194,50,0.1071991071991072,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,-2396.4448355854793,-5.205520834581016
10839,48,0.054424554424554426,2,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,5248.555231357768,-7.203766135277952
49,54,0.03088053088053088,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,-5541.4448077878915,-1.2069926216004276
4290,52,0.0457005457005457,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,-1300.4449488998653,-3.2057543572079794
10219,52,0.04738504738504739,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,4628.555240410138,-3.2121239408111393
4211,38,0.03063753063753064,1,0.512640099626401,0.2385905794447293,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2,-1379.4449597375278,-17.20653804568107
1135,64,0.025716025716025718,2,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,-4455.444796598924,8.840140135687378
6299,56,0.06384606384606385,1,0.512640099626401,0.2385905794447293,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,2,708.5550374250661,0.7998110825154043
10846,46,0.06567456567456567,1,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,5255.555223548639,-9.206687762448581
347,48,0.06117006117006117,1,0.512640099626401,0.2385905794447293,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,-5243.444816691708,-7.1964589737469
6543,79,0.09427059427059427,0,0.512640099626401,0.2385905794447293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,952.5550720237825,23.812765266852224
10446,67,0.12302562302562303,0,0.512640099626401,0.2385905794447293,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,4855.555264184291,11.812424578250472
